Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Profit
4683,CA-2017-127698,2017-12-01,01-12-2017,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,2017,12,December,246.66401836158585
4684,CA-2017-159912,2017-08-29,03-09-2017,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",241.92,2017,8,August,30.13551803207974
4685,CA-2017-159912,2017-08-29,03-09-2017,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2017,8,August,39.966452006577406
4686,CA-2017-159912,2017-08-29,03-09-2017,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.486,2017,8,August,0.5169056471374694
4687,CA-2017-159912,2017-08-29,03-09-2017,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,2017,8,August,0.8976662712963267
4688,CA-2017-101987,2017-06-24,30-06-2017,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,47374.0,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,2017,6,June,23.22662047671518
4689,US-2018-154851,2018-03-30,03-04-2018,Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,17602.0,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,2018,3,March,1.0633576702605394
4690,CA-2015-138681,2015-12-20,22-12-2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2015,12,December,15.275718410587734
4691,CA-2015-138681,2015-12-20,22-12-2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,2015,12,December,10.241036671402826
4692,CA-2015-138681,2015-12-20,22-12-2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,2015,12,December,33.75916913197061
4693,CA-2015-138681,2015-12-20,22-12-2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,2015,12,December,30.186202958287048
4694,CA-2015-138681,2015-12-20,22-12-2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2015,12,December,1.5217885843878611
4695,US-2016-138121,2016-12-17,17-12-2016,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,2016,12,December,4.728106839671287
4696,US-2016-138121,2016-12-17,17-12-2016,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,302.94,2016,12,December,81.78733425517045
4697,US-2016-138121,2016-12-17,17-12-2016,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,2016,12,December,25.10948497743902
4698,US-2016-138121,2016-12-17,17-12-2016,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",546.66,2016,12,December,96.72572495604074
4699,US-2016-138121,2016-12-17,17-12-2016,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",212.13,2016,12,December,17.94469159701792
4700,CA-2018-140298,2018-05-11,17-05-2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,5.248,2018,5,May,1.5517542776744264
4701,CA-2018-140298,2018-05-11,17-05-2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,74.416,2018,5,May,8.371295661723707
4702,CA-2018-140298,2018-05-11,17-05-2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,6.848,2018,5,May,0.4679992834908398
4703,CA-2018-140298,2018-05-11,17-05-2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.996,2018,5,May,1.7254293517014425
4704,CA-2017-166240,2017-06-24,28-06-2017,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095.0,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,2017,6,June,1.7323079542016688
4705,CA-2017-158435,2017-05-17,18-05-2017,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708.0,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,2017,5,May,10.022260567676812
4706,CA-2017-158435,2017-05-17,18-05-2017,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708.0,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2017,5,May,2.274112614833878
4707,CA-2017-158435,2017-05-17,18-05-2017,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708.0,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,2017,5,May,42.66311842052094
4708,CA-2018-138149,2018-06-29,30-06-2018,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,2018,6,June,88.6317171295194
4709,CA-2018-138149,2018-06-29,30-06-2018,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,2018,6,June,33.339327829821634
4710,CA-2018-138149,2018-06-29,30-06-2018,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,11.68,2018,6,June,2.478341572573453
4711,CA-2018-138149,2018-06-29,30-06-2018,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049.0,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,2018,6,June,9.64200165105054
4712,CA-2015-112403,2015-03-31,31-03-2015,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.852,2015,3,March,0.14016009533236404
4713,CA-2015-108273,2015-12-16,21-12-2015,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340.0,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.288,2015,12,December,4.142703463592261
4714,CA-2015-108273,2015-12-16,21-12-2015,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.568,2015,12,December,13.464800893000616
4715,CA-2018-121643,2018-05-18,20-05-2018,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206.0,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2018,5,May,61.43269379289875
4716,US-2016-122910,2016-05-12,16-05-2016,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027.0,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2016,5,May,26.24898553642112
4717,CA-2018-143126,2018-12-03,07-12-2018,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,2018,12,December,103.87657960564641
4718,CA-2016-129042,2016-12-12,17-12-2016,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,8.22,2016,12,December,2.4572342989654694
4719,CA-2016-109736,2016-10-10,11-10-2016,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,45.36,2016,10,October,7.203874251305321
4720,CA-2016-142601,2016-04-18,20-04-2016,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,2016,4,April,265.37131851887125
4721,CA-2016-142601,2016-04-18,20-04-2016,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2016,4,April,8.442310850431529
4722,CA-2015-106229,2015-06-07,11-06-2015,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,2015,6,June,17.12663513421777
4723,US-2018-135230,2018-09-01,07-09-2018,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103.0,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,7.58,2018,9,September,0.7660387915681728
4724,CA-2017-159653,2017-05-22,22-05-2017,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605.0,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,2017,5,May,2.278344865304197
4725,CA-2017-131968,2017-11-11,15-11-2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712.0,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,9.888,2017,11,November,1.0373375434857746
4726,CA-2017-131968,2017-11-11,15-11-2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712.0,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,2017,11,November,33.61531653831005
4727,CA-2015-119151,2015-11-25,29-11-2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009.0,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,2015,11,November,311.62062976967894
4728,CA-2015-119151,2015-11-25,29-11-2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009.0,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952,2015,11,November,72.01515282199934
4729,CA-2015-123323,2015-11-07,12-11-2015,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,2015,11,November,29.009408638557154
4730,CA-2017-124681,2017-07-18,23-07-2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217.0,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,2017,7,July,1.4322700354456355
4731,US-2016-103996,2016-03-29,31-03-2016,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,212.64,2016,3,March,17.030527711322858
4732,US-2016-103996,2016-03-29,31-03-2016,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,2016,3,March,0.6603147193231054
4733,US-2016-103996,2016-03-29,31-03-2016,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105.0,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,2016,3,March,12.301138575539515
4734,US-2016-103996,2016-03-29,31-03-2016,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,2016,3,March,5.62146364422567
4735,CA-2017-120530,2017-04-07,12-04-2017,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,2017,4,April,103.84073747079486
4736,CA-2016-155054,2016-06-13,19-06-2016,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2016,6,June,0.6590254876718394
4737,CA-2016-155054,2016-06-13,19-06-2016,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240.0,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2016,6,June,5.314450442661515
4738,CA-2016-155054,2016-06-13,19-06-2016,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,2016,6,June,9.327398267259419
4739,CA-2016-105725,2016-02-18,24-02-2016,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805.0,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2016,2,February,8.774702470202715
4740,CA-2016-105725,2016-02-18,24-02-2016,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805.0,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,2016,2,February,7.298343926247614
4741,CA-2018-164364,2018-11-12,16-11-2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115.0,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,2018,11,November,2.2876081020228844
4742,CA-2018-164364,2018-11-12,16-11-2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115.0,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,2018,11,November,0.7151647864054529
4743,CA-2018-164364,2018-11-12,16-11-2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115.0,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,2018,11,November,1.6450087866062215
4744,CA-2018-168123,2018-03-05,05-03-2018,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2018,3,March,2.358802347804287
4745,CA-2018-168123,2018-03-05,05-03-2018,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,2018,3,March,23.92555041154086
4746,CA-2018-168123,2018-03-05,05-03-2018,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,2018,3,March,8.120038491821607
4747,CA-2018-168123,2018-03-05,05-03-2018,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,18.69,2018,3,March,1.8216924752006862
4748,CA-2017-120005,2017-03-03,03-03-2017,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,2017,3,March,1.514395351233392
4749,CA-2017-120005,2017-03-03,03-03-2017,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,2017,3,March,5.2197720905234535
4750,CA-2017-123526,2017-12-24,25-12-2017,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,2017,12,December,8.370054900168556
4751,CA-2017-127649,2017-10-07,09-10-2017,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207.0,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,2017,10,October,113.33658777926671
4752,CA-2017-159989,2017-12-09,13-12-2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064.0,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,2017,12,December,6.5513452479529874
4753,CA-2018-103499,2018-11-20,24-11-2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301.0,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,2018,11,November,45.87374224074525
4754,US-2016-167220,2016-12-12,16-12-2016,Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745.0,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,22.368,2016,12,December,3.9641356398307703
4755,CA-2018-126354,2018-02-03,08-02-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,2018,2,February,1.030133038283695
4756,CA-2018-126354,2018-02-03,08-02-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,2018,2,February,30.727412297518885
